id,name_el,name_ancient,name_en,entity_type,subtype,sanctuary_scope,sanctuary_setting,sanctuary_function_tags,ancient_region,modern_country,modern_country_iso3,modern_locality,latitude,longitude,geometry_wkt,start_year,end_year,date_note_el,chronology_basis,start_precision,end_precision,chronology_note_el,metropolis_el,associated_city_el,representative_center_el,deity_or_cult_el,dynasty_el,predecessor_el,successor_el,description_el,temporal_precision,location_certainty,coordinate_source,pleiades_location_precision,geometry_role,spatial_note_el,source_url,secondary_source_url,pleiades_id,data_version,review_status
colony-amisus,Αμισός,Ἀμισός,Amisus,colony,apoikia,,,,Πόντος,Τουρκία,TUR,Samsun,41.292721,36.3313,POINT (36.3313 41.292721),-564,600,564 π.Χ.–600 μ.Χ. (όριο άτλαντα),occupation_window,approximate,display_cutoff,Το 600 μ.Χ. είναι το συμβατικό άνω όριο της παρούσας αρχαίας χρονογραμμής και όχι χρονολογία καταστροφής ή εγκατάλειψης.,Μίλητος,,,,,,,"Ελληνική αποικία στη νότια ακτή του Ευξείνου, σημαντικό λιμάνι του Πόντου.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/857024,,857024,0.1 — 2026-08-14,curated_initial
colony-trapezus,Τραπεζούντα,Τραπεζοῦς,Trapezus,colony,apoikia,,,,Πόντος,Τουρκία,TUR,Trabzon,41.004269,39.723312,POINT (39.723312 41.004269),-756,600,756 π.Χ.–600 μ.Χ. (όριο άτλαντα),occupation_window,approximate,display_cutoff,Το 600 μ.Χ. είναι το συμβατικό άνω όριο της παρούσας αρχαίας χρονογραμμής και όχι χρονολογία καταστροφής ή εγκατάλειψης.,Σινώπη,,,,,,,Αποικία της Σινώπης στην ανατολική ακτή του Ευξείνου και σταθμός προς τον Καύκασο.,approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/857359,,857359,0.1 — 2026-08-14,curated_initial
colony-akragas,Ακράγαντας,Ἀκράγας,Akragas,colony,apoikia,,,,Σικελία,Ιταλία,ITA,Agrigento,37.290594,13.585475,POINT (13.585475 37.290594),-580,600,580 π.Χ.–600 μ.Χ. (όριο άτλαντα),occupation_window,approximate,display_cutoff,Το 600 μ.Χ. είναι το συμβατικό άνω όριο της παρούσας αρχαίας χρονογραμμής και όχι χρονολογία καταστροφής ή εγκατάλειψης.,Γέλα,,,,,,,Αποικία της Γέλας με μνημειακό πολεοδομικό και ναοδομικό τοπίο.,approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/462086,,462086,0.1 — 2026-08-14,curated_initial
colony-gela,Γέλα,Γέλα,Gela,colony,apoikia,,,,Σικελία,Ιταλία,ITA,Gela,37.063092,14.258471,POINT (14.258471 37.063092),-688,600,688 π.Χ.–600 μ.Χ. (όριο άτλαντα),occupation_window,approximate,display_cutoff,Το 600 μ.Χ. είναι το συμβατικό άνω όριο της παρούσας αρχαίας χρονογραμμής και όχι χρονολογία καταστροφής ή εγκατάλειψης.,Ρόδος και Κρήτη,,,,,,,Αποικία Ροδίων και Κρητών στη νότια Σικελία και μητρόπολη του Ακράγαντα.,approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/462214,,462214,0.1 — 2026-08-14,curated_initial
colony-zancle-messana,Ζάγκλη,Ζάγκλη,Zancle,colony,apoikia,,,,Σικελία,Ιταλία,ITA,Messina,38.192251,15.556634,POINT (15.556634 38.192251),-730,600,730 π.Χ.–600 μ.Χ. (όριο άτλαντα),occupation_window,approximate,display_cutoff,Το 600 μ.Χ. είναι το συμβατικό άνω όριο της παρούσας αρχαίας χρονογραμμής και όχι χρονολογία καταστροφής ή εγκατάλειψης.,Χαλκίδα και Κύμη,,,,,,,"Ευβοϊκή αποικία στο στενό της Μεσσήνης, αργότερα γνωστή ως Μεσσήνη.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/462538,,462538,0.1 — 2026-08-14,curated_initial
colony-himera,Ιμέρα,Ἱμέρα,Himera,colony,apoikia,,,,Σικελία,Ιταλία,ITA,"Buonfornello, Termini Imerese",37.969837,13.822344,POINT (13.822344 37.969837),-648,-409,648 π.Χ.–409 π.Χ.,occupation_window,approximate,approximate,,Ζάγκλη,,,,,,,"Αποικία στη βόρεια Σικελία, τόπος της ελληνικής νίκης του 480 π.Χ. και καταστροφής από την Καρχηδόνα το 409 π.Χ.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/462244,,462244,0.1 — 2026-08-14,curated_initial
colony-catana,Κατάνη,Κατάνη,Catana,colony,apoikia,,,,Σικελία,Ιταλία,ITA,Catania,37.502959,15.088142,POINT (15.088142 37.502959),-729,600,729 π.Χ.–600 μ.Χ. (όριο άτλαντα),occupation_window,approximate,display_cutoff,Το 600 μ.Χ. είναι το συμβατικό άνω όριο της παρούσας αρχαίας χρονογραμμής και όχι χρονολογία καταστροφής ή εγκατάλειψης.,Νάξος Σικελίας,,,,,,,"Χαλκιδική αποικία στους πρόποδες της Αίτνας, στη θέση της σύγχρονης Κατάνιας.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/462270,,462270,0.1 — 2026-08-14,curated_initial
colony-leontinoi,Λεοντίνοι,Λεοντῖνοι,Leontinoi,colony,apoikia,,,,Σικελία,Ιταλία,ITA,Lentini,37.285478,14.998115,POINT (14.998115 37.285478),-729,600,729 π.Χ.–600 μ.Χ. (όριο άτλαντα),occupation_window,approximate,display_cutoff,Το 600 μ.Χ. είναι το συμβατικό άνω όριο της παρούσας αρχαίας χρονογραμμής και όχι χρονολογία καταστροφής ή εγκατάλειψης.,Νάξος Σικελίας,,,,,,,Χαλκιδική αποικία στην εύφορη ενδοχώρα της ανατολικής Σικελίας.,approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/462279,,462279,0.1 — 2026-08-14,curated_initial
colony-megara-hyblaea,Μέγαρα Υβλαία,Μέγαρα Ὑβλαία,Megara Hyblaea,colony,apoikia,,,,Σικελία,Ιταλία,ITA,"Augusta, Sicily",37.203801,15.182285,POINT (15.182285 37.203801),-728,-483,728 π.Χ.–483 π.Χ.,occupation_window,approximate,approximate,,Μέγαρα,,,,,,,Μεγαρική αποικία με εξαιρετικά διατηρημένη αρχαϊκή πολεοδομία.,approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/462307,,462307,0.1 — 2026-08-14,curated_initial
colony-naxos-sicily,Νάξος Σικελίας,Νάξος,Naxos,colony,apoikia,,,,Σικελία,Ιταλία,ITA,Giardini Naxos,37.822487,15.267795,POINT (15.267795 37.822487),-734,-403,734 π.Χ.–403 π.Χ.,occupation_window,approximate,approximate,,Χαλκίδα,,,,,,,"Η πρώτη μόνιμη ελληνική αποικία στη Σικελία, ιδρυμένη από Ευβοείς.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/462386,,462386,0.1 — 2026-08-14,curated_initial
colony-selinus,Σελινούντας,Σελινοῦς,Selinus,colony,apoikia,,,,Σικελία,Ιταλία,ITA,Marinella di Selinunte,37.588282,12.824893,POINT (12.824893 37.588282),-628,-250,628 π.Χ.–250 π.Χ.,occupation_window,approximate,approximate,,Μέγαρα Υβλαία,,,,,,,"Η δυτικότερη μεγάλη ελληνική αποικία της Σικελίας, καταστραμμένη οριστικά στον Α΄ Καρχηδονιακό Πόλεμο.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/462489,,462489,0.1 — 2026-08-14,curated_initial
colony-syracuse,Συρακούσες,Συράκουσαι,Syracuse,colony,apoikia,,,,Σικελία,Ιταλία,ITA,Siracusa,37.070079,15.283336,POINT (15.283336 37.070079),-734,600,734 π.Χ.–600 μ.Χ. (όριο άτλαντα),occupation_window,approximate,display_cutoff,Το 600 μ.Χ. είναι το συμβατικό άνω όριο της παρούσας αρχαίας χρονογραμμής και όχι χρονολογία καταστροφής ή εγκατάλειψης.,Κόρινθος,,,,,,,Κορινθιακή αποικία που εξελίχθηκε στην ισχυρότερη ελληνική πόλη της Σικελίας.,approximate,high,Pleiades representative point,rough,site,,https://pleiades.stoa.org/places/462503,,462503,0.1 — 2026-08-14,curated_initial
colony-tyras,Τύρας,Τύρας,Tyras,colony,apoikia,,,,Σκυθία / Δνείστερος,Ουκρανία,UKR,Bilhorod-Dnistrovskyi,46.200755,30.350134,POINT (30.350134 46.200755),-600,375,600 π.Χ.–375 μ.Χ.,occupation_window,approximate,approximate,,Μίλητος,,,,,,,"Μιλησιακή αποικία στις εκβολές του Δνείστερου, εμπορικός σύνδεσμος με την ενδοχώρα.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/226800,,226800,0.1 — 2026-08-14,curated_initial
colony-olbia-pontica,Ολβία Ποντική,Ὀλβία,Olbia Pontica,colony,apoikia,,,,Σκυθία / Κάτω Ύπανις,Ουκρανία,UKR,"Parutyne, Mykolaiv Oblast",46.692386,31.905857,POINT (31.905857 46.692386),-590,370,590 π.Χ.–370 μ.Χ.,occupation_window,approximate,approximate,,Μίλητος,,,,,,,"Μεγάλη μιλησιακή αποικία στις εκβολές του Δνείπερου και του Νότιου Μπουγκ, με εκτεταμένες σχέσεις με τους Σκύθες.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/226546,,226546,0.1 — 2026-08-14,curated_initial
colony-histria-pontica,Ίστρια,Ἰστρίη,Histria,colony,apoikia,,,,Σκυθία Μικρά,Ρουμανία,ROU,"Istria, Constanța County",44.547787,28.775129,POINT (28.775129 44.547787),-657,700,657 π.Χ.–700 μ.Χ.,occupation_window,approximate,approximate,,Μίλητος,,,,,,,"Πρώιμη μιλησιακή αποικία στις λιμνοθάλασσες του Δούναβη, με μακρά ζωή έως την ύστερη αρχαιότητα.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/216839,,216839,0.1 — 2026-08-14,curated_initial
colony-callatis,Κάλλατις,Κάλλατις,Callatis,colony,apoikia,,,,Σκυθία Μικρά,Ρουμανία,ROU,Mangalia,43.817152,28.58275,POINT (28.58275 43.817152),-500,600,500 π.Χ.–600 μ.Χ. (όριο άτλαντα),occupation_window,approximate,display_cutoff,Το 600 μ.Χ. είναι το συμβατικό άνω όριο της παρούσας αρχαίας χρονογραμμής και όχι χρονολογία καταστροφής ή εγκατάλειψης.,Ηράκλεια Ποντική,,,,,,,"Ηρακλειώτικη αποικία στη δυτική ακτή του Ευξείνου, με δραστήρια ελληνιστική οικονομία.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/216744,,216744,0.1 — 2026-08-14,curated_initial
colony-tomis,Τόμις,Τόμις,Tomis,colony,apoikia,,,,Σκυθία Μικρά,Ρουμανία,ROU,Constanța,44.172856,28.649738,POINT (28.649738 44.172856),-600,600,600 π.Χ.–600 μ.Χ. (όριο άτλαντα),occupation_window,approximate,display_cutoff,Το 600 μ.Χ. είναι το συμβατικό άνω όριο της παρούσας αρχαίας χρονογραμμής και όχι χρονολογία καταστροφής ή εγκατάλειψης.,Μίλητος,,,,,,,Μιλησιακή αποικία και μεταγενέστερη πρωτεύουσα της ρωμαϊκής Σκυθίας Μικράς.,approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/217016,,217016,0.1 — 2026-08-14,curated_initial
colony-theodosia-crimea,Θεοδοσία,Θεοδοσία,Theodosia,colony,apoikia,,,,Ταυρική,Ουκρανία,UKR,"Feodosia, Crimea",45.04609,35.378768,POINT (35.378768 45.04609),-600,600,600 π.Χ.–600 μ.Χ. (όριο άτλαντα),occupation_window,approximate,display_cutoff,Το 600 μ.Χ. είναι το συμβατικό άνω όριο της παρούσας αρχαίας χρονογραμμής και όχι χρονολογία καταστροφής ή εγκατάλειψης.,Μίλητος,,,,,,,Μιλησιακή αποικία με εύφορη ενδοχώρα και σημαντικό εξαγωγικό λιμάνι σιτηρών.,approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/854743,,854743,0.1 — 2026-08-14,curated_initial
colony-chersonesus-taurica,Χερσόνησος Ταυρική,Χερσόνησος,Chersonesus Taurica,colony,apoikia,,,,Ταυρική,Ουκρανία,UKR,"Sevastopol, Crimea",44.611093,33.492258,POINT (33.492258 44.611093),-422,600,422 π.Χ.–600 μ.Χ. (όριο άτλαντα),occupation_window,approximate,display_cutoff,Το 600 μ.Χ. είναι το συμβατικό άνω όριο της παρούσας αρχαίας χρονογραμμής και όχι χρονολογία καταστροφής ή εγκατάλειψης.,Ηράκλεια Ποντική,,,,,,,Ηρακλειώτικη αποικία στη νοτιοδυτική Κριμαία με οργανωμένη αγροτική χώρα.,approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/226564,,226564,0.1 — 2026-08-14,curated_initial
colony-assos,Άσσος,Ἄσσος,Assos,colony,apoikia,,,,Τρωάδα,Τουρκία,TUR,"Behramkale, Çanakkale",39.490135,26.336352,POINT (26.336352 39.490135),-1000,600,1000 π.Χ.–600 μ.Χ. (όριο άτλαντα),occupation_window,approximate,display_cutoff,Το 600 μ.Χ. είναι το συμβατικό άνω όριο της παρούσας αρχαίας χρονογραμμής και όχι χρονολογία καταστροφής ή εγκατάλειψης.,Μήθυμνα,,,,,,,Αιολική αποικία της Μήθυμνας σε οχυρό ύψωμα απέναντι από τη Λέσβο.,approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/550463,,550463,0.1 — 2026-08-14,curated_initial
